Folio CFI,Empacadora,Fecha expedición,Tipo,Oficial,Folio RPV,Tercero especialista,Tercería,Producto,Variedad,Transporte,Cantidad,Uni. Medida,Mpio. Origen,País Destino,Estado destino,Mpio. Destino,Puerto de entrada,Estatus,No. cajas,Referencia,Observaciones,Justificación,Id Predicción,Id Continente,Continente
3647171,AVO SELECT S.A. DE C.V.,2023/01/21,Internacional,UV-010822-16-VMRE-007-0297-0021-23,Aguacate,,,22.4000,Toneladas,Concepción De Buenos Aires. Gómez Farías. Mazamitla. Zapotlán El Grande,Reino Unido,Reino Unido,,,Original,,,,,2,3,Europa,Sandra Barrera Robles,Miriam Crisostomo Simón,SIAR A.C.
3647169,AVO SELECT S.A. DE C.V.,2023/01/21,Internacional,UV-100822-16-VMRE-012-297-0012-23,Aguacate,,,21.1200,Toneladas,Zapotlán El Grande,Francia,Cavaillon,,,Original,,,,,2,3,Europa,Sandra Barrera Robles,Ana Belem Ortiz Vargas,NORMEX
3647168,AVO SELECT S.A. DE C.V.,2023/01/21,Internacional,UV-100822-16-VMRE-012-297-0013-22,Aguacate,,,22.4000,Toneladas,Concepción De Buenos Aires. Gómez Farías. Mazamitla. Zapotlán El Grande,Reino Unido,Reino Unido,,,Original,,,,,2,3,Europa,Sandra Barrera Robles,Ana Belem Ortiz Vargas,NORMEX
3647167,AVO SELECT S.A. DE C.V.,2023/01/21,Internacional,UV-100822-16-VMRE-012-297-0014-23,Aguacate,,,22.4000,Toneladas,Concepción De Buenos Aires. Gómez Farías. Mazamitla. Zapotlán El Grande,Reino Unido,Reino Unido,,,Original,,,,,2,3,Europa,Sandra Barrera Robles,Ana Belem Ortiz Vargas,NORMEX
3647166,AVO SELECT S.A. DE C.V.,2023/01/21,Internacional,UV-100822-16-VMRE-012-297-0015-23,Aguacate,,,18.2608,Toneladas,Concepción De Buenos Aires. Gómez Farías. Mazamitla. Tamazula De Gordiano. Zapotlán El Grande,Japón,Kobe,,,Original,,,,,1,4,Asia,Sandra Barrera Robles,Ana Belem Ortiz Vargas,NORMEX
3647165,AVO SELECT S.A. DE C.V.,2023/01/21,Internacional,UV-100822-16-VMRE-012-297-0016-23,Aguacate,,,19.2000,Toneladas,Gómez Farías. Mazamitla. Zapotlán El Grande,Japón,Tokio,,,Original,,,,,1,4,Asia,Sandra Barrera Robles,Ana Belem Ortiz Vargas,NORMEX
3647163,FRESHJAL S. DE R.L. DE C.V.,2023/01/21,Internacional,UV-010822-16-VMRE-007-293-0016-23,Aguacate,,,17.7320,Toneladas,Atotonilco El Alto. Concepción De Buenos Aires. Cuautla. Mazamitla. Tamazula De Gordiano,Japón,Kobe,,,Original,,,,,1,4,Asia,Sandra Barrera Robles,Cristina Pérez Paredes,SIAR A.C.
3647162,FRESHJAL S. DE R.L. DE C.V.,2023/01/21,Internacional,UV-010822-16-VMRE-007-293-0015-23,Aguacate,,,19.2000,Toneladas,Atotonilco El Alto. Concepción De Buenos Aires. Cuautla. Mazamitla. Tonila,Japón,Kobe,,,Original,,,,,1,4,Asia,Sandra Barrera Robles,Cristina Pérez Paredes,SIAR A.C.
3453630,GRUPO EMPAQUE ROQUIN S.A. DE C.V.,2023/01/21,Internacional,UV-010622-16-VMRE-003-0295-0035-23,Aguacate,,,21.6960,Toneladas,Concepción De Buenos Aires. Mazamitla. Quitupan. Sayula. Zapotiltic. Zapotlán El Grande,Japón,Chiba,,,Original,,,,,1,4,Asia,Rosalia Trejo Díaz,Martín Cortés Aguilera,PAMFA A.C.
3453629,GRUPO EMPAQUE ROQUIN S.A. DE C.V.,2023/01/21,Internacional,UV-010622-16-VMRE-003-0298-0036-23,Aguacate,,,18.2608,Toneladas,Concepción De Buenos Aires. Quitupan. Zapotiltic. Zapotlán El Grande,Japón,Tokio,,,Original,,,,,1,4,Asia,Rosalia Trejo Díaz,Martín Cortés Aguilera,PAMFA A.C.
3453628,GRUPO EMPAQUE ROQUIN S.A. DE C.V.,2023/01/21,Internacional,UV-010622-16-VMRE-003-298-0037-23,Aguacate,,,19.1580,Toneladas,Mazamitla. Quitupan. Zapotlán El Grande,Japón,Tokio,,,Original,,,,,1,4,Asia,Rosalia Trejo Díaz,Martín Cortés Aguilera,PAMFA A.C.
3453627,GRUPO AGUACATERO LOS CERRITOS S. DE R.L. DE C.V.,2023/01/21,Internacional,UV-010622-16-VMRE-003-299-0072-23,Aguacate,,,19.2000,Toneladas,Quitupan. Tuxpan,Japón,Tokio,,,Original,,,,,1,4,Asia,Rosalia Trejo Díaz,Israel  Perez  Guzman,PAMFA A.C.
3453626,GRUPO AGUACATERO LOS CERRITOS S. DE R.L. DE C.V.,2023/01/21,Internacional,UV-010622-16-VMRE-003-299-0073-23,Aguacate,,,19.2000,Toneladas,Tonila. Tuxpan,Japón,Kobe,,,Original,,,,,1,4,Asia,Rosalia Trejo Díaz,Israel  Perez  Guzman,PAMFA A.C.
3453625,GRUPO AGUACATERO LOS CERRITOS S. DE R.L. DE C.V.,2023/01/21,Internacional,UV-010622-16-VMRE-003-299-0074-23,Aguacate,,,17.3400,Toneladas,Tuxpan. Zapotlán El Grande,Canadá,Ontario,,,Original,,,,,3,2,América,Rosalia Trejo Díaz,Israel  Perez  Guzman,PAMFA A.C.
3453624,AVO PARADISE DEL SUR S.A. DE C.V. Y/O DAVID ARROYO JACOBO,2023/01/21,Internacional,JAL-JCL-23-0059,Aguacate,,,3.7968,Toneladas,Tonila,Malasia,Malasia,,,Original,,,,,4,4,Asia,Rosalia Trejo Díaz,Joel Celestino Lauro,AMENAC
3453623,AVO PARADISE DEL SUR S.A. DE C.V. Y/O DAVID ARROYO JACOBO,2023/01/21,Internacional,JAL-JCL-23-0060,Aguacate,,,3.7968,Toneladas,Gómez Farías,Emiratos Árabes Unidos,Dubai,,,Original,,,,,4,1,Medio Oriente,Rosalia Trejo Díaz,Joel Celestino Lauro,AMENAC
3453622,AVO PARADISE DEL SUR S.A. DE C.V. Y/O DAVID ARROYO JACOBO,2023/01/21,Internacional,JAL-JCL-13-0061,Aguacate,,,5.0624,Toneladas,Zapotlán El Grande,Kuwait,Kuwait,,,Original,,,,,4,1,Medio Oriente,Rosalia Trejo Díaz,Joel Celestino Lauro,AMENAC
3453621,GRUPO AGRICOLA DEL PACIFICO   S.A. DE C.V.,2023/01/21,Internacional,UV-010622-16-VMRE-003-309-0001-23,Aguacate,,,17.5420,Toneladas,San Gabriel,España,Malaga,,,Original,,,,,2,3,Europa,Rosalia Trejo Díaz,Marcos Adrian Sandoval Soto ,PAMFA A.C.
3453620,AVO PARADISE DEL SUR S.A. DE C.V. Y/O DAVID ARROYO JACOBO,2023/01/21,Internacional,JAL-JCL-23-0062,Aguacate,,,3.7968,Toneladas,Zapotlán El Grande,Kuwait,Kuwait,,,Original,,,,,4,1,Medio Oriente,Rosalia Trejo Díaz,Joel Celestino Lauro,AMENAC
3453619,AVO PARADISE DEL SUR S.A. DE C.V. Y/O DAVID ARROYO JACOBO,2023/01/21,Internacional,JAL-JCL-23-0063,Aguacate,,,1.8984,Toneladas,Tonila,Singapur,Singapur,,,Original,,,,,4,4,Asia,Rosalia Trejo Díaz,Joel Celestino Lauro,AMENAC
3453618,AVO PARADISE DEL SUR S.A. DE C.V. Y/O DAVID ARROYO JACOBO,2023/01/21,Internacional,JAL-JCL-23-0055,Aguacate,,,1.8984,Toneladas,Mazamitla,Emiratos Árabes Unidos,Dubai,,,Original,,,,,4,1,Medio Oriente,Rosalia Trejo Díaz,Joel Celestino Lauro,AMENAC
3453617,AVO PARADISE DEL SUR S.A. DE C.V. Y/O DAVID ARROYO JACOBO,2023/01/21,Internacional,JAL-JCL-23-0056,Aguacate,,,6.6768,Toneladas,Gómez Farías,Emiratos Árabes Unidos,Dubai,,,Original,,,,,4,1,Medio Oriente,Rosalia Trejo Díaz,Joel Celestino Lauro,AMENAC
3453616,AVO PARADISE DEL SUR S.A. DE C.V. Y/O DAVID ARROYO JACOBO,2023/01/21,Internacional,JAL-JCL-23-0057,Aguacate,,,5.0624,Toneladas,Gómez Farías,Emiratos Árabes Unidos,Dubai,,,Original,,,,,4,1,Medio Oriente,Rosalia Trejo Díaz,Joel Celestino Lauro,AMENAC
3453615,AVO PARADISE DEL SUR S.A. DE C.V. Y/O DAVID ARROYO JACOBO,2023/01/21,Internacional,JAL-JCL-23-0058,Aguacate,,,3.4560,Toneladas,Tonila,Malasia,Malasia,,,Original,,,,,4,4,Asia,Rosalia Trejo Díaz,Joel Celestino Lauro,AMENAC
3453614,AVOCADOS DE JALISCO SAPI DE R.L. DE C.V.,2023/01/21,Internacional,UV-100822-16-VMRE-012-290-0020-23,Aguacate,,,17.8000,Toneladas,Mazamitla. Zapotlán El Grande,Canadá,Vancouver ,,,Original,,,,,3,2,América,Rosalia Trejo Díaz,Rafael Ignacio Ceron Alcalá,NORMEX
3453613,AVOCADOS DE JALISCO SAPI DE R.L. DE C.V.,2023/01/21,Internacional,UV-100822-16-VMRE-012-290-0021-23,Aguacate,,,18.0230,Toneladas,Mazamitla. Zapotlán El Grande,Canadá,Toronto,,,Original,,,,,3,2,América,Rosalia Trejo Díaz,Rafael Ignacio Ceron Alcalá,NORMEX
3453612,AVOCADOS DE JALISCO SAPI DE R.L. DE C.V.,2023/01/21,Internacional,UV-100822-16-VMRE-012-290-0025-23,Aguacate,,,3.1200,Toneladas,Zapotlán El Grande,Japón,Tokio,,,Original,,,,,1,4,Asia,Rosalia Trejo Díaz,Rafael Ignacio Ceron Alcalá,NORMEX
3453605,MEVI AGUACATES DE CALIDAD S.A. DE C.V.,2023/01/21,Internacional,UV-010822-16-VMRE-007-332-0008-23,Aguacate,,,19.9200,Toneladas,Mazamitla. Zapotlán El Grande,Japón,Tokio,,,Original,,,,,1,4,Asia,Rosalia Trejo Díaz,Carlos Borja Ávila,SIAR A.C.
0006079,GRUPO AGUACATERO LOS CERRITOS S. DE R.L. DE C.V.,2023/01/21,Internacional,UV-010822-16-VMRE-007-299-0023-23,Aguacate,,,18.0800,Toneladas,San Gabriel. Tepatitlán De Morelo. Zapotlán El Grande,Estados Unidos,California,,,Original,,,,,4,2,América,Sandra Barrera Robles,Verónica Rosales Jiménez,SIAR A.C.
0006078,GRUPO AGUACATERO LOS CERRITOS S. DE R.L. DE C.V.,2023/01/21,Internacional,UV-010822-16-VMRE-007-299-0022-23,Aguacate,,,20.2980,Toneladas,San Gabriel. Tepatitlán De Morelo. Zapotiltic. Zapotlán El Grande,Estados Unidos,Texas,Laredo,,Original,,,,,4,2,América,Sandra Barrera Robles,Verónica Rosales Jiménez,SIAR A.C.
0006077,GRUPO AGUACATERO LOS CERRITOS S. DE R.L. DE C.V.,2023/01/21,Internacional,UV-010822-16-VMRE-007-299-0021-23,Aguacate,,,21.6530,Toneladas,San Gabriel. Tepatitlán De Morelo. Zapotiltic. Zapotlán El Grande,Estados Unidos,Texas,Laredo,,Original,,,,,4,2,América,Sandra Barrera Robles,Verónica Rosales Jiménez,SIAR A.C.
0006076,AVO SELECT S.A. DE C.V.,2023/01/21,Internacional,UV-100822-16-VMRE-012-297-0020-23,Aguacate,,,20.8904,Toneladas,Concepción De Buenos Aires. Gómez Farías. San Gabriel. Zapotiltic. Zapotlán El Grande,Estados Unidos,Texas,Laredo,,Original,,,,,4,2,América,Sandra Barrera Robles,Ana Belem Ortiz Vargas,NORMEX
0006075,AVO SELECT S.A. DE C.V.,2023/01/21,Internacional,UV-100822-16-VMRE-012-297-0019-23,Aguacate,,,18.0800,Toneladas,Concepción De Buenos Aires. Gómez Farías. Zapotiltic. Zapotlán El Grande,Estados Unidos,Texas,,,Original,,,,,4,2,América,Sandra Barrera Robles,Ana Belem Ortiz Vargas,NORMEX
0006056,AVO ALZE S.P.R. DE R.L. DE C.V.,2023/01/21,Internacional,UV-100822-16-VMRE-012-480-0003-23,Aguacate,,,21.2860,Toneladas,Zapotlán El Grande,Estados Unidos,Texas,,,Original,,,,,4,2,América,Sandra Barrera Robles,Ponciano Luis Ramírez,NORMEX
0006055,AVO SELECT S.A. DE C.V.,2023/01/21,Internacional,UV-100822-16-VMRE-012-297-0018-23,Aguacate,,,18.0800,Toneladas,Concepción De Buenos Aires. Gómez Farías. Zapotiltic. Zapotlán El Grande,Estados Unidos,Texas,,,Original,,,,,4,2,América,Rosalia Trejo Díaz,Ana Belem Ortiz Vargas,NORMEX
0006052,MEVI AGUACATES DE CALIDAD S.A. DE C.V.,2023/01/21,Internacional,UV-010822-16-VMRE-007-332-0011-23,Aguacate,,,20.1050,Toneladas,Concepción De Buenos Aires. Sayula. Zapotlán El Grande,Estados Unidos,Texas,Pharr,,Original,,,,,4,2,América,Rosalia Trejo Díaz,Carlos Borja Ávila,SIAR A.C.
0006046,GRUPO AGUACATERO LOS CERRITOS S. DE R.L. DE C.V.,2023/01/21,Internacional,UV-010822-16-VMRE-007-299-0020-23,Aguacate,,,21.8770,Toneladas,San Gabriel. Tepatitlán De Morelo,Estados Unidos,Texas,Laredo,,Original,,,,,4,2,América,Sandra Barrera Robles,Verónica Rosales Jiménez,SIAR A.C.
0006043,MEVI AGUACATES DE CALIDAD S.A. DE C.V.,2023/01/21,Internacional,UV-010822-16-VMRE-007-332-0010-23,Aguacate,,,19.8880,Toneladas,Concepción De Buenos Aires. Zapotlán El Grande,Estados Unidos,Texas,Pharr,,Original,,,,,4,2,América,Sandra Barrera Robles,Carlos Borja Ávila,SIAR A.C.
0006036,AVOCADOS DE JALISCO SAPI DE R.L. DE C.V.,2023/01/21,Internacional,UV-100822-16-VMRE-012-290-0023-23,Aguacate,,,20.0860,Toneladas,Concepción De Buenos Aires. San Gabriel. Zapotlán El Grande,Estados Unidos,Texas,Laredo,,Original,,,,,4,2,América,Sandra Barrera Robles,Rafael Ignacio Ceron Alcalá,NORMEX
0006035,AVOCADOS DE JALISCO SAPI DE R.L. DE C.V.,2023/01/21,Internacional,UV-100822-16-VMRE-012-290-0024-23,Aguacate,,,23.8656,Toneladas,Concepción De Buenos Aires. San Gabriel. Zapotlán El Grande,Estados Unidos,Texas,Laredo,,Original,,,,,4,2,América,Rosalia Trejo Díaz,Rafael Ignacio Ceron Alcalá,NORMEX
0006033,AVOCADOS DE JALISCO SAPI DE R.L. DE C.V.,2023/01/21,Internacional,UV-100822-16-VMRE-012-290-0022-23,Aguacate,,,23.8656,Toneladas,Concepción De Buenos Aires. San Gabriel. Zapotlán El Grande,Estados Unidos,Texas,Laredo,,Original,,,,,4,2,América,Rosalia Trejo Díaz,Rafael Ignacio Ceron Alcalá,NORMEX
0006032,GRUPO DG FRESH S. DE R.L. DE C.V.,2023/01/21,Internacional,UV-010822-16-VMRE-007-497-0013-23,Aguacate,,,18.0800,Toneladas,Zapotlán El Grande,Estados Unidos,Texas,Laredo,,Original,,,,,4,2,América,Sandra Barrera Robles,José Antonio González Equihua,SIAR A.C.
0006030,GRUPO AGUACATERO LOS CERRITOS S. DE R.L. DE C.V.,2023/01/21,Internacional,UV-010822-16-VMRE-007-299-0019-23,Aguacate,,,21.8768,Toneladas,San Gabriel. Tepatitlán De Morelo. Zapotiltic. Zapotlán El Grande,Estados Unidos,Texas,Laredo,,Original,,,,,4,2,América,Rosalia Trejo Díaz,Verónica Rosales Jiménez,SIAR A.C.
0006012,GRUPO EMPAQUE ROQUIN S.A. DE C.V.,2023/01/21,Internacional,UV-010822-16-VMRE-007-298-0004-23,Aguacate,,,17.1760,Toneladas,Gómez Farías. Zapotiltic. Zapotlán El Grande,Estados Unidos,Texas,Laredo,,Original,,,,,4,2,América,Rosalia Trejo Díaz,Maria Luisa Rueda Berber,SIAR A.C.
0006006,AVOCADOS AGUIRRE S.A. DE C.V.,2023/01/21,Internacional,UV-100822-16-VMRE-012-269-0003-23,Aguacate,,,19.8880,Toneladas,Concepción De Buenos Aires,Estados Unidos,California,Chula Vista,,Original,,,,,4,2,América,Sandra Barrera Robles,Daniel González Santiago,NORMEX
3648600,MEVI AGUACATES DE CALIDAD S.A. DE C.V.,2023/01/20,Internacional,UV-010822-16-VMRE-007-332-0007-23,Aguacate,,,18.7200,Toneladas,Mazamitla. Zapotlán El Grande,Japón,Tokio,,,Original,,,,,1,4,Asia,Jessica Cuevas Domínguez,Carlos Borja Ávila,SIAR A.C.
3648304,FRESHJAL S. DE R.L. DE C.V.,2023/01/20,Internacional,UV-010822-16-VMRE-007-0293-0013-23,Aguacate,,,19.2000,Toneladas,Concepción De Buenos Aires. Mazamitla. Tamazula De Gordiano,Japón,Kobe,,,Original,,,,,1,4,Asia,Jessica Cuevas Domínguez,Cristina Pérez Paredes,SIAR A.C.
3648303,FRESHJAL S. DE R.L. DE C.V.,2023/01/20,Internacional,UV-010822-16-VMRE-007-0293-0014-23,Aguacate,,,18.2960,Toneladas,Concepción De Buenos Aires. Mazamitla. Tamazula De Gordiano. Zapotlán El Grande,Japón,Kobe,,,Original,,,,,1,4,Asia,Jessica Cuevas Domínguez,Cristina Pérez Paredes,SIAR A.C.
3648302,DEGOMICH S. DE R.L. DE C.V.,2023/01/20,Internacional,JAL-JCL-23-0054,Aguacate,,,21.1200,Toneladas,Zapotlán El Grande,Holanda,Holanda,,,Original,,,,,2,3,Europa,Jessica Cuevas Domínguez,Joel Celestino Lauro,AMENAC
3648079,GRUPO AGUACATERO LOS CERRITOS S. DE R.L. DE C.V.,2023/01/20,Internacional,UV-010622-16-VMRE-003-299-0069-23,Aguacate,,,17.3400,Toneladas,Tuxpan. Zapotiltic. Zapotlán El Grande,Canadá,Ontario,,,Original,,,,,3,2,América,Karen Itzel Rivera Turiján,Israel  Perez  Guzman,PAMFA A.C.
3648077,GRUPO AGUACATERO LOS CERRITOS S. DE R.L. DE C.V.,2023/01/20,Internacional,UV-010622-16-VMRE-003-299-0068-23,Aguacate,,,17.3400,Toneladas,Tuxpan. Zapotiltic,Canadá,Ontario,,,Original,,,,,3,2,América,Karen Itzel Rivera Turiján,Israel  Perez  Guzman,PAMFA A.C.
3648076,GRUPO AGUACATERO LOS CERRITOS S. DE R.L. DE C.V.,2023/01/20,Internacional,UV-010622-16-VMRE-003-299-0067-23,Aguacate,,,19.2000,Toneladas,Quitupan. Tuxpan. Zapotlán El Grande,Japón,Tokio,,,Original,,,,,1,4,Asia,Karen Itzel Rivera Turiján,Israel  Perez  Guzman,PAMFA A.C.
3648075,ELISEO MARQUEZ CHAVEZ Y/O AGUACATES D' ELISEOS S.A,2023/01/20,Internacional,UV-010822-16-VMRE-007-0002-0001-23,Aguacate,,,18.5600,Toneladas,Concepción De Buenos Aires. Zapotlán El Grande,Japón,Tokio,,,Original,,,,,1,4,Asia,Karen Itzel Rivera Turiján,Vicenta Griselda Estrada Salgado,SIAR A.C.
3648074,AVOCADOS DE JALISCO SAPI DE R.L. DE C.V.,2023/01/20,Internacional,UV-100822-16-VMRE-012-290-0019-23,Aguacate,,,21.1200,Toneladas,Zapotlán El Grande,Francia,Rungis,,,Original,,,,,2,3,Europa,Karen Itzel Rivera Turiján,Rafael Ignacio Ceron Alcalá,NORMEX
3647161,GRUPO DG FRESH S. DE R.L. DE C.V.,2023/01/20,Internacional,UV-010822-16-VMRE-007-313-0006-23,Aguacate,,,16.5820,Toneladas,Jesús María. Zapotlán El Grande,Canadá,Ontario,,,Original,,,,,3,2,América,Sandra Barrera Robles,Alicia Avalos Lopez,SIAR A.C.
3647155,GRUPO AGUACATERO LOS CERRITOS S. DE R.L. DE C.V.,2023/01/20,Internacional,UV-010622-16-VMRE-003-299-0063-23,Aguacate,,,19.2000,Toneladas,Tuxpan. Zapotiltic. Zapotlán El Grande,Japón,Kobe,,,Original,,,,,1,4,Asia,Sandra Barrera Robles,Israel  Perez  Guzman,PAMFA A.C.
3647154,GRUPO AGUACATERO LOS CERRITOS S. DE R.L. DE C.V.,2023/01/20,Internacional,UV-010622-16-VMRE-003-299-0066-23,Aguacate,,,18.9760,Toneladas,Gómez Farías. Quitupan. Tuxpan. Zapotlán El Grande,Japón,Kobe,,,Original,,,,,1,4,Asia,Sandra Barrera Robles,Israel  Perez  Guzman,PAMFA A.C.
3647153,GRUPO AGUACATERO LOS CERRITOS S. DE R.L. DE C.V.,2023/01/20,Internacional,UV-010622-16-VMRE-003-299-0064-23,Aguacate,,,19.1440,Toneladas,Quitupan. Tuxpan. Zapotiltic. Zapotlán El Grande,Japón,Kobe,,,Original,,,,,1,4,Asia,Sandra Barrera Robles,Israel  Perez  Guzman,PAMFA A.C.
3647152,GRUPO AGUACATERO LOS CERRITOS S. DE R.L. DE C.V.,2023/01/20,Internacional,UV-010622-16-VMRE-003-299-0065-23,Aguacate,,,19.2000,Toneladas,Gómez Farías. Quitupan. Tuxpan. Zapotlán El Grande,Japón,Kobe,,,Original,,,,,1,4,Asia,Sandra Barrera Robles,Israel  Perez  Guzman,PAMFA A.C.
3453602,AVOCADOS DE JALISCO SAPI DE R.L. DE C.V.,2023/01/20,Internacional,UV-100822-16-VMRE-012-290-0015-23,Aguacate,,,18.4000,Toneladas,Zapotlán El Grande,Japón,Tokio,,,Original,,,,,1,4,Asia,Rosalia Trejo Díaz,Rafael Ignacio Ceron Alcalá,NORMEX
2744428,GRUPO AGUACATERO LOS CERRITOS S. DE R.L. DE C.V.,2023/01/20,Internacional,UV-021018-16-VMRE-001-299-0070-23,Aguacate,,,3.1640,Toneladas,Tonila. Tuxpan,Reino de Bahréin,Bahrein,,,Original,,,,,4,1,Medio Oriente,Roberto Medina Lara,Israel  Perez  Guzman,PAMFA A.C.
2744427,ELISEO MARQUEZ CHAVEZ Y/O AGUACATES D' ELISEOS S.A,2023/01/20,Internacional,UV-100822-16-VMRE-012-0002-0007-23,Aguacate,,,17.3400,Toneladas,Concepción De Buenos Aires. Gómez Farías. Zapotlán El Grande,Canadá,Calgary,,,Original,,,,,3,2,América,Roberto Medina Lara,Francisco Castro Alvarado,NORMEX
0005908,AVO ALZE S.P.R. DE R.L. DE C.V.,2023/01/20,Internacional,UV-100822-16-VMRE-012-VMRE-012-480-0002-,Aguacate,,,23.5040,Toneladas,Zapotlán El Grande,Estados Unidos,Texas,McAllen,,Original,,,,,4,2,América,Roberto Medina Lara,Ponciano Luis Ramírez,NORMEX
0005891,GRUPO AGUACATERO LOS CERRITOS S. DE R.L. DE C.V.,2023/01/20,Internacional,UV-010822-16-VMRE-007-299-0018-23,Aguacate,,,21.8770,Toneladas,San Gabriel. Tepatitlán De Morelo. Zapotiltic. Zapotlán El Grande,Estados Unidos,Texas,Laredo,,Original,,,,,4,2,América,Karen Itzel Rivera Turiján,Verónica Rosales Jiménez,SIAR A.C.
0005890,GRUPO EMPAQUE ROQUIN S.A. DE C.V.,2023/01/20,Internacional,UV-010822-16-VMRE-007-298-0003-23,Aguacate,,,20.6080,Toneladas,Gómez Farías. Sayula. Zapotiltic. Zapotlán El Grande,Estados Unidos,Texas,Pharr,,Original,,,,,4,2,América,Karen Itzel Rivera Turiján,Maria Luisa Rueda Berber,SIAR A.C.
0005886,GRUPO AGUACATERO LOS CERRITOS S. DE R.L. DE C.V.,2023/01/20,Internacional,UV-010822-16-VMRE-007-299-0017-23,Aguacate,,,18.0800,Toneladas,San Gabriel. Tepatitlán De Morelo. Zapotiltic. Zapotlán El Grande,Estados Unidos,California,,,Original,,,,,4,2,América,Karen Itzel Rivera Turiján,Verónica Rosales Jiménez,SIAR A.C.
0005852,GRUPO DG FRESH S. DE R.L. DE C.V.,2023/01/20,Internacional,UV-010822-16-VMRE-007-497-0012-23,Aguacate,,,18.0080,Toneladas,Concepción De Buenos Aires. San Gabriel. Zapotlán El Grande,Estados Unidos,Texas,Pharr,,Original,,,,,4,2,América,Karen Itzel Rivera Turiján,José Antonio González Equihua,SIAR A.C.
0005841,ELISEO MARQUEZ CHAVEZ Y/O AGUACATES D' ELISEOS S.A,2023/01/20,Internacional,UV-100822-16-VMRE-012-0002-0008-22,Aguacate,,,18.0800,Toneladas,Concepción De Buenos Aires. Gómez Farías. Zapotlán El Grande,Estados Unidos,California,,,Original,,,,,4,2,América,Roberto Medina Lara,Francisco Castro Alvarado,NORMEX
0005766,AVOCADOS DE JALISCO SAPI DE R.L. DE C.V.,2023/01/20,Internacional,UV-100822-16-VMRE-012-290-0018-23,Aguacate,,,23.2936,Toneladas,Arandas. Concepción De Buenos Aires. Gómez Farías. San Gabriel. Zapotlán El Grande,Estados Unidos,Texas,Laredo,,Original,,,,,4,2,América,Jessica Cuevas Domínguez,Rafael Ignacio Ceron Alcalá,NORMEX
0005757,AVOCADOS DE JALISCO SAPI DE R.L. DE C.V.,2023/01/20,Internacional,UV-100822-16-VMRE-012-290-0017-23,Aguacate,,,23.8656,Toneladas,Concepción De Buenos Aires. San Gabriel. Zapotlán El Grande,Estados Unidos,Texas,Laredo,,Original,,,,,4,2,América,Jessica Cuevas Domínguez,Rafael Ignacio Ceron Alcalá,NORMEX
0005752,AVOCADOS DE JALISCO SAPI DE R.L. DE C.V.,2023/01/20,Internacional,UV-100822-16-VMRE-012-290-0016-23,Aguacate,,,19.8715,Toneladas,Arandas. Concepción De Buenos Aires. Gómez Farías. San Gabriel. Zapotlán El Grande,Estados Unidos,Texas,Laredo,,Original,,,,,4,2,América,Jessica Cuevas Domínguez,Rafael Ignacio Ceron Alcalá,NORMEX
0005745,GRUPO EMPAQUE ROQUIN S.A. DE C.V.,2023/01/20,Internacional,UV-010822-16-VMRE-007-298-0002-23,Aguacate,,,18.0800,Toneladas,Gómez Farías. Sayula. Zapotiltic. Zapotlán El Grande,Estados Unidos,Texas,Laredo,,Original,,,,,4,2,América,Jessica Cuevas Domínguez,Maria Luisa Rueda Berber,SIAR A.C.
0005742,GRUPO AGUACATERO LOS CERRITOS S. DE R.L. DE C.V.,2023/01/20,Internacional,UV-010822-16-VMRE-007-299-0016-23,Aguacate,,,21.5798,Toneladas,Tepatitlán De Morelo. Zapotiltic. Zapotlán El Grande,Estados Unidos,Texas,Laredo,,Original,,,,,4,2,América,Jessica Cuevas Domínguez,Verónica Rosales Jiménez,SIAR A.C.
0005666,ELISEO MARQUEZ CHAVEZ Y/O AGUACATES D' ELISEOS S.A,2023/01/20,Internacional,UV-100822-16-VMRE-012-0002-0008-23,Aguacate,,,21.8768,Toneladas,Concepción De Buenos Aires. Gómez Farías. Zapotlán El Grande,Estados Unidos,Texas,Laredo,,Original,,,,,4,2,América,Jessica Cuevas Domínguez,Francisco Castro Alvarado,NORMEX
3648599,AVO SELECT S.A. DE C.V.,2023/01/19,Internacional,UV-010822-16-VMRE-007-297-0019-23,Aguacate,,,22.4000,Toneladas,Concepción De Buenos Aires. Gómez Farías. Mazamitla. Zapotlán El Grande,Reino Unido,Reino Unido,,,Original,,,,,2,3,Europa,Jessica Cuevas Domínguez,Miriam Crisostomo Simón,SIAR A.C.
3648598,AVO SELECT S.A. DE C.V.,2023/01/19,Internacional,UV-010822-16-VMRE-007-297-0018-23,Aguacate,,,22.4000,Toneladas,Concepción De Buenos Aires. Gómez Farías. Mazamitla. Zapotlán El Grande,Reino Unido,Reino Unido,,,Original,,,,,2,3,Europa,Jessica Cuevas Domínguez,Miriam Crisostomo Simón,SIAR A.C.
3648597,AVO SELECT S.A. DE C.V.,2023/01/19,Internacional,UV-100822-16-VMRE-012-297-0008-23,Aguacate,,,22.4000,Toneladas,Concepción De Buenos Aires. Gómez Farías. Mazamitla. Zapotlán El Grande,Reino Unido,Reino Unido,,,Original,,,,,2,3,Europa,Jessica Cuevas Domínguez,Ana Belem Ortiz Vargas,NORMEX
3648596,AVO SELECT S.A. DE C.V.,2023/01/19,Internacional,UV-100822-16-VMRE-012-297-0007-23,Aguacate,,,21.4400,Toneladas,Gómez Farías. Zapotlán El Grande,Francia,Cavaillon,,,Original,,,,,2,3,Europa,Jessica Cuevas Domínguez,Ana Belem Ortiz Vargas,NORMEX
