Folio CFI,Empacadora,Fecha expedición,Tipo,Oficial,Folio RPV,Tercero especialista,Tercería,Producto,Variedad,Transporte,Cantidad,Uni. Medida,Mpio. Origen,País Destino,Estado destino,Mpio. Destino,Puerto de entrada,Estatus,No. cajas,Referencia,Observaciones,Justificación,Id Predicción,Id Continente,Continente
3549,Andrea Martínez Méndez,01/06/2022,Internacional,Francisco Fernández Villa,H8P530Y4BF19-8SUA2MC742EWXG0Z765QDT3J,Alexander Martínez Aguilar,Amenac,Persea americana,Méndez,Terrestre,637,Kilogramos,Tamazula De Gordiano; Tapalpa; Tecalitlán,Costa Rica,Cártago,Cártago,Cártago,Original,64,,,,4,2,America
3550,Andrea Martínez Méndez,01/06/2022,Internacional,Isabella Rodríguez Molina,4PY3WV8X7B4G-IJ9UT9RS2O8AZ762HCN06FK1,Martín Herrera Vázquez,Pamfa A.C.,Persea americana,Hass,Aéreo,6870,Kilogramos,Techaluta De Montene; Tecolotlán,Guatemala,Guatemala,Villa Nueva,Villa Nueva,Original,687,,,,4,2,America
3551,Andrea Martínez Méndez,01/06/2022,Internacional,Andrea López Gonzales,GO1958ZWJFSI-KUTC97N16Q4478025D6P0X23,Antonio Luis juan Méndez,Siar A.C.,Persea americana,Méndez,Marítimo,2633,Kilogramos,Tenamaxtlán; Teocaltiche,Argentina,Buenos Aires,Buenos Aires,Buenos Aires,Original,263,,,,4,2,America
3552,Andrea Martínez Méndez,01/06/2022,Internacional,Sandra Barrera Robles,N405JR2HID64-BEX2C95OZ1UGFL07WT78AKM6,Alexander Martínez Aguilar,Amenac,Persea americana,Hass,Terrestre,3576,Kilogramos,Teocuitatlán De Coro; Tepatitlán De Morelo; Tequila; Teuchitlán,E Árabes,Dubai,Dubai,Dubai,Original,358,,,,4,1,Medio Oriente
3553,Andrea Martínez Méndez,01/06/2022,Internacional,Berenice Bernardino Padilla,0XJ02RU28P6W-FH8C53ZN37S94M5OA6ELI7VT,Martín Herrera Vázquez,Pamfa A.C.,Persea americana,Méndez,Aéreo,8807,Kilogramos,Tizapán El Alto; Tlajomulco De Zúñiga,España,Algeciras,Algeciras,Algeciras,Original,881,,,,2,3,Europa
3554,Andrea Martínez Méndez,01/06/2022,Internacional,Francisco Fernández Villa,180T97K8SIBN-546UJZ27R52WH4LY69G30Q1X,Antonio Luis juan Méndez,Siar A.C.,Persea americana,Hass,Marítimo,6948,Kilogramos,San Pedro Tlaquepaqu,Portugal,Lisboa,Lisboa,Lisboa,Original,695,,,,2,3,Europa
3555,Andrea Martínez Méndez,01/06/2022,Internacional,Isabella Rodríguez Molina,5C5F2T2ZJPVX-6LD049Q6819IEHMWRO13A8K7,Alexander Martínez Aguilar,Amenac,Persea americana,Méndez,Terrestre,637,Kilogramos,Tolimán; Tomatlán; Tonalá; Tonaya,A Saudita,Dammam ,Dammam ,Dammam ,Original,64,,,,4,1,Medio Oriente
3556,Andrea Martínez Méndez,01/06/2022,Internacional,Andrea López Gonzales,Q3PE9BA2XYJ4-U803TL1VSR6HFO705N17C2W9,Martín Herrera Vázquez,Pamfa A.C.,Persea americana,Hass,Aéreo,2436,Kilogramos,Tonila; Totatiche; Tototlán,R Bahrein,Bahrein,Bahrein,Bahrein,Original,244,,,,4,1,Medio Oriente
3557,Andrea Martínez Méndez,01/06/2022,Internacional,Sandra Barrera Robles,EB37GT8S25YN-XM9A2K06JL454O7V360QDUC8,Antonio Luis juan Méndez,Siar A.C.,Persea americana,Méndez,Marítimo,3853,Kilogramos,Tuxcacuesco,Malaysia,Kuala Lumpur,Kuala Lumpur,Kuala Lumpur,Original,385,,,,4,4,Asia
3558,Andrea Martínez Méndez,01/06/2022,Internacional,Berenice Bernardino Padilla,6Y41227SADI0-C8JM4K5O86X0QHE937W3P9FN,Alexander Martínez Aguilar,Amenac,Persea americana,Hass,Terrestre,3716,Kilogramos,Tuxcueca,Uruguay,Uruguay,Montevideo,Montevideo,Original,372,,,,4,2,America
3559,Marco Antonio Trujillo,01/06/2022,Internacional,Francisco Fernández Villa,XFK264O5LS31-B8I4C7AYQHMPR01NDTV69J29,Martín Herrera Vázquez,Pamfa A.C.,Persea americana,Méndez,Aéreo,6004,Kilogramos,Tuxpan; Unión De San Antonio; Unión De Tula,Canada,Quebec,Montreal,Montreal,Original,600,,,,3,2,America
3560,Marco Antonio Trujillo,01/06/2022,Internacional,Isabella Rodríguez Molina,NBFAT3MEHP28-U2LSWXVG54KI7D1C1Q0564OJ,Antonio Luis juan Méndez,Siar A.C.,Persea americana,Hass,Marítimo,9979,Kilogramos,Valle De Guadalupe; Valle De Juárez,Reino Unido,Essex,Essex,Essex,Original,998,,,,2,3,Europa
3561,Marco Antonio Trujillo,01/06/2022,Internacional,Andrea López Gonzales,8740GYW7KFQL-JICRME525A3O9B1Z8609PXNH,Alexander Martínez Aguilar,Amenac,Persea americana,Méndez,Terrestre,9434,Kilogramos,San Gabriel; Villa Corona; Villa Guerrero; Villa Hidalgo,Corea,Seúl,Yeongdeungpo-gu,Yeongdeungpo-gu,Original,943,,,,4,4,Asia
3562,Marco Antonio Trujillo,01/06/2022,Internacional,Sandra Barrera Robles,79Y6J1T7W0Z4-HP03EFN3BS898QROXUGAKD1I,Martín Herrera Vázquez,Pamfa A.C.,Persea americana,Hass,Aéreo,5790,Kilogramos,Cañadas De Obregón; Yahualica De Gonzále; Zacoalco De Torres,Argentina,Buenos Aires,Buenos Aires,Buenos Aires,Original,579,,,,4,2,America
3563,Marco Antonio Trujillo,01/06/2022,Internacional,Berenice Bernardino Padilla,ZF8C5V9Y7OBK-6416NPWA9822T00GMXHLJSQ3,Antonio Luis juan Méndez,Siar A.C.,Persea americana,Méndez,Marítimo,5723,Kilogramos,Zapopan; Zapotiltic,Panamá,Panamá,Panamá,Panamá,Original,572,,,,4,2,America
3564,Marco Antonio Trujillo,01/06/2022,Internacional,Francisco Fernández Villa,V1X86074KTP3-9GN6B42FD8R5U57LWE0SA19O,Alexander Martínez Aguilar,Amenac,Persea americana,Hass,Terrestre,599,Kilogramos,Acatic; San Ignacio Cerro Go; Zapotitlán De Vadill; Zapotlanejo; Zapotlán Del Rey,Chile,Valparaíso,Valparaíso,Valparaíso,Original,60,,,,4,2,America
3565,Marco Antonio Trujillo,01/06/2022,Internacional,Isabella Rodríguez Molina,Q504L7211ZP8-U3MN5DAGCSX9R0V69TYH8JBO,Martín Herrera Vázquez,Pamfa A.C.,Persea americana,Méndez,Aéreo,9188,Kilogramos,Acatlán De Juárez; Ahualulco De Mercado; Amacueca,U Europea,Andalucía,Valle-niza,Valle-niza,Original,919,,,,2,3,Europa
3566,Marco Antonio Trujillo,01/06/2022,Internacional,Andrea López Gonzales,98S0OTW2F643-PDV6CJAMZGUIXN3R70417B1H,Antonio Luis juan Méndez,Siar A.C.,Persea americana,Hass,Marítimo,6710,Kilogramos,Amatitán; Ameca,Alemania,Berlin,Berlin,Berlin,Original,671,,,,2,3,Europa
3567,Marco Antonio Trujillo,01/06/2022,Internacional,Sandra Barrera Robles,GY43E71PO9QW-F2XBH4IT7090SAM3N5858LJK,Alexander Martínez Aguilar,Amenac,Persea americana,Méndez,Terrestre,5126,Kilogramos,Arandas; El Arenal; San Juanito De Escob,P Bajos,Amsterdam,Amsterdam,Amsterdam,Original,513,,,,2,3,Europa
3568,Marco Antonio Trujillo,01/06/2022,Internacional,Berenice Bernardino Padilla,6243CPJ4INU2-K17YXAMO5LF0DV638B9RQ71S,Martín Herrera Vázquez,Pamfa A.C.,Persea americana,Hass,Aéreo,9648,Kilogramos,Atemajac De Brizuela; Atengo; Atenguillo; Atotonilco El Alto,Qatar,Doha,Doha,Doha,Original,965,,,,4,1,Medio Oriente
3569,Marco Antonio Trujillo,01/06/2022,Internacional,Francisco Fernández Villa,VZ1P5Y9047ID-N3QHRM8T6B72JG809XWLU62S,Antonio Luis juan Méndez,Siar A.C.,Persea americana,Méndez,Marítimo,8653,Kilogramos,Atoyac; Autlán De Navarro,R Bahrein,Bahrein,Bahrein,Bahrein,Original,865,,,,4,1,Medio Oriente
3570,Marco Antonio Trujillo,01/06/2022,Internacional,Isabella Rodríguez Molina,L70O7K46F602-GEZ2AMY8SNQ45XJ8DHVWI93T,Alexander Martínez Aguilar,Amenac,Persea americana,Hass,Terrestre,1413,Kilogramos,Ayotlán; Ayutla,Malaysia,Kuala Lumpur,Kuala Lumpur,Kuala Lumpur,Original,141,,,,4,4,Asia
3571,David Preciado Aguilar,01/06/2022,Internacional,Andrea López Gonzales,T25XF9M0V73Z-4KDJL4QPR689WS52GE3U01OH,Martín Herrera Vázquez,Pamfa A.C.,Persea americana,Méndez,Aéreo,920,Kilogramos,Bolaños; Cabo Corrientes; Casimiro Castillo; La Barca,China,Shangai,Shangai,Shangai,Original,92,,,,4,4,Asia
3572,David Preciado Aguilar,01/06/2022,Internacional,Sandra Barrera Robles,45US8O25GA4P-7NZE16FQXW9DM9BLVYI1H303,Antonio Luis juan Méndez,Siar A.C.,Persea americana,Hass,Marítimo,7441,Kilogramos,Cihuatlán; Cocula; Zapotlán El Grande,Japón,Osaka,Osaka,Osaka,Original,744,,,,1,4,Asia
3573,David Preciado Aguilar,01/06/2022,Internacional,Berenice Bernardino Padilla,8566YMI9ZR40-4DN7VL02OGUBKXPJC3F17WT2,Alexander Martínez Aguilar,Amenac,Persea americana,Méndez,Terrestre,2065,Kilogramos,Colotlán; Concepción De Buenos; Cuautitlán De García,Hong Kong,Sha Tin,Sha Tin,Sha Tin,Original,207,,,,4,4,Asia
3574,David Preciado Aguilar,01/06/2022,Internacional,Francisco Fernández Villa,RY4KJCW745EI-15ULQBGSN9F08ZH36XP89126,Martín Herrera Vázquez,Pamfa A.C.,Persea americana,Hass,Aéreo,5075,Kilogramos,Cuautla,Argentina,Buenos Aires,Buenos Aires,Buenos Aires,Original,508,,,,4,2,America
3575,David Preciado Aguilar,01/06/2022,Internacional,Isabella Rodríguez Molina,KD7QGX37HNT4-6E1396PF5LOVAJ910BY8CW8U,Antonio Luis juan Méndez,Siar A.C.,Persea americana,Méndez,Marítimo,8102,Kilogramos,Chapala; Cuquío,Panamá,Panamá,Panamá,Panamá,Original,810,,,,4,2,America
3576,David Preciado Aguilar,01/06/2022,Internacional,Andrea López Gonzales,GHUM508CO9L2-7EVYFJ4Q4S962NK1TAP10W6D,Alexander Martínez Aguilar,Amenac,Persea americana,Hass,Terrestre,7097,Kilogramos,Chimaltitán; Chiquilistlán; Degollado; Ejutla; Encarnación De Díaz,E Árabes,Dubai,Dubai,Dubai,Original,710,,,,4,1,Medio Oriente
3577,David Preciado Aguilar,01/06/2022,Internacional,Sandra Barrera Robles,7ZK2QY5LB0A3-9JC150N48F9IH7GEUX6R3D4T,Martín Herrera Vázquez,Pamfa A.C.,Persea americana,Méndez,Aéreo,3584,Kilogramos,El Grullo; Etzatlán; Guachinango; Guadalajara,Chile,Valparaíso,Valparaíso,Valparaíso,Original,358,,,,4,2,America
3578,David Preciado Aguilar,01/06/2022,Internacional,Berenice Bernardino Padilla,DH2XT080G4P5-Z8NL2FCYV13BAJ9OUES3RWMI,Antonio Luis juan Méndez,Siar A.C.,Persea americana,Hass,Marítimo,4424,Kilogramos,Hostotipaquillo; Huejuquilla El Alto; Huejúcar,U Europea,Andalucía,Valle-niza,Valle-niza,Original,442,,,,2,3,Europa
3579,David Preciado Aguilar,01/06/2022,Internacional,Francisco Fernández Villa,01J7CE3U5M4K-3N7HQ6G5Z012RXOIVPYS869D,Alexander Martínez Aguilar,Amenac,Persea americana,Méndez,Terrestre,4591,Kilogramos,La Huerta,España,Algeciras,Algeciras,Algeciras,Original,459,,,,2,3,Europa
3580,David Preciado Aguilar,01/06/2022,Internacional,Isabella Rodríguez Molina,W073MQLXPN4V-TYS7HAZ0U8BO982IR9655ED2,Martín Herrera Vázquez,Pamfa A.C.,Persea americana,Hass,Aéreo,6242,Kilogramos,Ixtlahuacán De Los M; Ixtlahuacán Del Río; Jalostotitlán; Jamay; Jesús María,P Bajos,Amsterdam,Amsterdam,Amsterdam,Original,624,,,,2,3,Europa
3581,David Preciado Aguilar,01/06/2022,Internacional,Andrea López Gonzales,101PL2Q6T8UF-2OJ8YHRS39W90K4CEBA5N7MZ,Antonio Luis juan Méndez,Siar A.C.,Persea americana,Méndez,Marítimo,9404,Kilogramos,Jilotlán De Los Dolo; Jocotepec; Juanacatlán,A Saudita,Dammam ,Dammam ,Dammam ,Original,940,,,,4,1,Medio Oriente
3582,David Preciado Aguilar,01/06/2022,Internacional,Sandra Barrera Robles,SPO9Z8DA35F1-3CEB4R7210U5QKGV8HJ6MTY9,Alexander Martínez Aguilar,Amenac,Persea americana,Hass,Terrestre,1330,Kilogramos,Juchitlán; Lagos De Moreno,Qatar,Doha,Doha,Doha,Original,133,,,,4,1,Medio Oriente
3583,David Preciado Aguilar,01/06/2022,Internacional,Berenice Bernardino Padilla,D4205LP7Q5IE-Z6X9MWKB8OCYN32A4UH61RVF,Martín Herrera Vázquez,Pamfa A.C.,Persea americana,Méndez,Aéreo,1983,Kilogramos,El Limón; La Manzanilla De La ; Magdalena; Santa María Del Oro,Aeropuerto Intkuwait,Kuwait,Kuwait,Kuwait,Original,198,,,,4,1,Medio Oriente
3584,David Preciado Aguilar,01/06/2022,Internacional,Francisco Fernández Villa,0LSCJOP5VR12-3A3F80TZX7EN762I98D459UW,Antonio Luis juan Méndez,Siar A.C.,Persea americana,Hass,Marítimo,3923,Kilogramos,Mascota; Mazamitla; Mexticacán,R Bahrein,Bahrein,Bahrein,Bahrein,Original,392,,,,4,1,Medio Oriente
3585,David Preciado Aguilar,01/06/2022,Internacional,Isabella Rodríguez Molina,9XE386K0ZIH0-BJW4TR3F824DNQG1C7O5PS7V,Alexander Martínez Aguilar,Amenac,Persea americana,Méndez,Terrestre,8761,Kilogramos,Mezquitic; Mixtlán; Ocotlán; Ojuelos De Jalisco,Malaysia,Kuala Lumpur,Kuala Lumpur,Kuala Lumpur,Original,876,,,,4,4,Asia
3586,David Preciado Aguilar,01/06/2022,Internacional,Andrea López Gonzales,ML82UYH84J35-45OA1IZ7KB71EVFG9W0Q2SND,Martín Herrera Vázquez,Pamfa A.C.,Persea americana,Hass,Aéreo,5792,Kilogramos,Pihuamo; Poncitlán; Puerto Vallarta,Uruguay,Uruguay,Montevideo,Montevideo,Original,579,,,,4,2,America
3587,Avocado,01/06/2022,Internacional,Sandra Barrera Robles,3Y9824NWJ06E-MOQH4UTB787AV10XR1KL3P5I,Antonio Luis juan Méndez,Siar A.C.,Persea americana,Méndez,Marítimo,6340,Kilogramos,Villa Purificación,China,Shangai,Shangai,Shangai,Original,634,,,,4,4,Asia
3588,Avocado,01/06/2022,Internacional,Berenice Bernardino Padilla,4DWF6KL74106-TUB505Y3OG2E3ZPHVJ8Q9INR,Alexander Martínez Aguilar,Amenac,Persea americana,Hass,Terrestre,9363,Kilogramos,El Salto; Quitupan,Costa Rica,Cártago,Cártago,Cártago,Original,936,,,,4,2,America
3589,Avocado,01/06/2022,Internacional,Francisco Fernández Villa,U3INPE61F4V7-2135JQOC0R29X8BZ65DHW8S7,Martín Herrera Vázquez,Pamfa A.C.,Persea americana,Méndez,Aéreo,5621,Kilogramos,San Cristóbal De La ; San Diego De Alejand; San Juan De Los Lago; San Julián,Guatemala,Guatemala,Villa Nueva,Villa Nueva,Original,562,,,,4,2,America
3590,Avocado,01/06/2022,Internacional,Isabella Rodríguez Molina,IV5ZK083CA3B-TQU2RG062446WOESJ81LFN9Y,Antonio Luis juan Méndez,Siar A.C.,Persea americana,Hass,Marítimo,2175,Kilogramos,San Marcos,Argentina,Buenos Aires,Buenos Aires,Buenos Aires,Original,218,,,,4,2,America
3591,Avocado,01/06/2022,Internacional,Andrea López Gonzales,4WUNRSCL18JK-9FXADPQ36V65700O157B9HZ8,Alexander Martínez Aguilar,Amenac,Persea americana,Méndez,Terrestre,7079,Kilogramos,San Martín De Bolaño,E Árabes,Dubai,Dubai,Dubai,Original,708,,,,4,1,Medio Oriente
3592,Avocado,01/06/2022,Internacional,Sandra Barrera Robles,SGP5J0K37NLO-A26C2FT5V8X94UYE011MIB94,Martín Herrera Vázquez,Pamfa A.C.,Persea americana,Hass,Aéreo,9687,Kilogramos,Gómez Farías; San Martín Hidalgo; San Miguel El Alto; San Sebastián Del Oe,Belgica,Amberes,Amberes,Amberes,Original,969,,,,2,3,Europa
3593,Avocado,01/06/2022,Internacional,Berenice Bernardino Padilla,GD9474V885X5-SN02MWF9Y3BT2CKOQU0A1I16,Antonio Luis juan Méndez,Siar A.C.,Persea americana,Méndez,Marítimo,4797,Kilogramos,Santa María De Los á,P Bajos,Amsterdam,Amsterdam,Amsterdam,Original,480,,,,2,3,Europa
3594,Avocado,01/06/2022,Internacional,Francisco Fernández Villa,BJOY6H8I1Z10-39KSMUWTR226VN8G4PL4F5D7,Alexander Martínez Aguilar,Amenac,Persea americana,Hass,Terrestre,2883,Kilogramos,Sayula; Tala; Talpa De Allende; Tamazula De Gordiano; Tapalpa,Qatar,Doha,Doha,Doha,Original,288,,,,4,1,Medio Oriente
3595,Avocado,01/06/2022,Internacional,Isabella Rodríguez Molina,NQ357Z8XU8LR-3J6C6O7TI50VPBWKHFSA0Y9D,Martín Herrera Vázquez,Pamfa A.C.,Persea americana,Méndez,Aéreo,9047,Kilogramos,Tecalitlán; Techaluta De Montene; Tecolotlán; Tenamaxtlán; Teocaltiche,Aeropuerto Intkuwait,Kuwait,Kuwait,Kuwait,Original,905,,,,4,1,Medio Oriente
3596,Avocado,01/06/2022,Internacional,Andrea López Gonzales,L6SJZR5VD104-M8G6F9P7I730924OCQ8NWH5Y,Antonio Luis juan Méndez,Siar A.C.,Persea americana,Hass,Marítimo,8317,Kilogramos,Teocuitatlán De Coro; Tepatitlán De Morelo,Malaysia,Kuala Lumpur,Kuala Lumpur,Kuala Lumpur,Original,832,,,,4,4,Asia
3597,Avocado,01/06/2022,Internacional,Sandra Barrera Robles,638PB1FJSN7Y-2635AIZXWK0V9L5OGU09H1D2,Alexander Martínez Aguilar,Amenac,Persea americana,Méndez,Terrestre,9721,Kilogramos,Tequila; Teuchitlán; Tizapán El Alto,Uruguay,Uruguay,Montevideo,Montevideo,Original,972,,,,4,2,America
3598,Agro Jalisco,01/06/2022,Internacional,Berenice Bernardino Padilla,U382A8IPDWFX-QK09271JT4S9GO7LH5BCYM6V,Martín Herrera Vázquez,Pamfa A.C.,Persea americana,Hass,Aéreo,4903,Kilogramos,Tlajomulco De Zúñiga,Canada,Quebec,Montreal,Montreal,Original,490,,,,3,2,America
3599,Agro Jalisco,01/06/2022,Internacional,Francisco Fernández Villa,09UPD7195601-MEKILQR3OT46HG2VC4B2S8AN,Antonio Luis juan Méndez,Siar A.C.,Persea americana,Méndez,Marítimo,8266,Kilogramos,San Pedro Tlaquepaqu; Tolimán; Tomatlán; Tonalá,Hong Kong,Sha Tin,Sha Tin,Sha Tin,Original,827,,,,4,4,Asia
3600,Agro Jalisco,01/06/2022,Internacional,Isabella Rodríguez Molina,L644PJNY5ZG8-HUSID7C5QXMKF169EW92VBA0,Alexander Martínez Aguilar,Amenac,Persea americana,Hass,Terrestre,5342,Kilogramos,Tonaya; Tonila; Totatiche; Tototlán; Tuxcacuesco,Honduras,Tegucigalpa,Tegucigalpa,Tegucigalpa,Original,534,,,,4,2,America
3601,Agro Jalisco,01/06/2022,Internacional,Andrea López Gonzales,BU1ORF2NP6J5-IEY9A5CDX392SZL7760MKHQW,Martín Herrera Vázquez,Pamfa A.C.,Persea americana,Méndez,Aéreo,2736,Kilogramos,Tuxcueca,Rusia,Óblast De Moscú,Moscú,Moscú,Original,274,,,,2,3,Europa
3602,Agro Jalisco,01/06/2022,Internacional,Sandra Barrera Robles,7JF56DUSG4KI-BT7W35CR20913H0EVMQ96OZP,Antonio Luis juan Méndez,Siar A.C.,Persea americana,Hass,Marítimo,8524,Kilogramos,Tuxpan; Unión De San Antonio; Unión De Tula; Valle De Guadalupe; Valle De Juárez,Argentina,Buenos Aires,Buenos Aires,Buenos Aires,Original,852,,,,4,2,America
3603,Agro Jalisco,01/06/2022,Internacional,Berenice Bernardino Padilla,XCM7I97BQ2Z1-R68V59T03P85EY4DFO3AH4GN,Alexander Martínez Aguilar,Amenac,Persea americana,Méndez,Terrestre,5650,Kilogramos,San Gabriel; Villa Corona; Villa Guerrero,E Árabes,Dubai,Dubai,Dubai,Original,565,,,,4,1,Medio Oriente
3604,Agro Jalisco,01/06/2022,Internacional,Francisco Fernández Villa,LP8NT7OG4281-U396R1S4DF0VCH3Y2Z6M0IJQ,Martín Herrera Vázquez,Pamfa A.C.,Persea americana,Hass,Aéreo,3889,Kilogramos,Cañadas De Obregón; Villa Hidalgo; Yahualica De Gonzále,U Europea,Andalucía,Valle-niza,Valle-niza,Original,389,,,,2,3,Europa
3605,Agro Jalisco,01/06/2022,Internacional,Isabella Rodríguez Molina,AOQSPZ8G2165-I6HYWF9K1T0249LN57BRV8CE,Antonio Luis juan Méndez,Siar A.C.,Persea americana,Méndez,Marítimo,9510,Kilogramos,Zacoalco De Torres; Zapopan; Zapotiltic; Zapotitlán De Vadill,Francia,Le Havre,Le Havre ,Le Havre ,Original,951,,,,2,3,Europa
3606,Agro Jalisco,01/06/2022,Internacional,Andrea López Gonzales,7I3D4168345G-7S2AKFQVPR9MUC62TH05WLXJ,Alexander Martínez Aguilar,Amenac,Persea americana,Hass,Terrestre,3222,Kilogramos,Acatic; Acatlán De Juárez; San Ignacio Cerro Go; Zapotlanejo; Zapotlán Del Rey,A Saudita,Dammam ,Dammam ,Dammam ,Original,322,,,,4,1,Medio Oriente
3607,Agro Jalisco,01/06/2022,Internacional,Sandra Barrera Robles,Q2K5ZCV9ONX2-JW9BP5EM37TD46SR1730A4YH,Martín Herrera Vázquez,Pamfa A.C.,Persea americana,Méndez,Aéreo,9066,Kilogramos,Ahualulco De Mercado; Amacueca,Qatar,Doha,Doha,Doha,Original,907,,,,4,1,Medio Oriente
3608,Agro Jalisco,01/06/2022,Internacional,Berenice Bernardino Padilla,RWF057HKUM1O-DXNL5J6602IT9PZ2VEB748Q3,Antonio Luis juan Méndez,Siar A.C.,Persea americana,Hass,Marítimo,5708,Kilogramos,Amatitán; Ameca; Arandas; El Arenal; San Juanito De Escob,Aeropuerto Intkuwait,Kuwait,Kuwait,Kuwait,Original,571,,,,4,1,Medio Oriente
3609,Agro Jalisco,01/06/2022,Internacional,Francisco Fernández Villa,Q0N2OVF4SJ60-BCA8K2Z34HW7ETYDU57IG568,Alexander Martínez Aguilar,Amenac,Persea americana,Méndez,Terrestre,2477,Kilogramos,Atemajac De Brizuela; Atengo; Atenguillo,R Bahrein,Bahrein,Bahrein,Bahrein,Original,248,,,,4,1,Medio Oriente
3610,Agro Jalisco,01/06/2022,Internacional,Isabella Rodríguez Molina,S32N499R32BG-TK01C8YM50ZOWFQPA76486D7,Martín Herrera Vázquez,Pamfa A.C.,Persea americana,Hass,Aéreo,4691,Kilogramos,Atotonilco El Alto,Malaysia,Kuala Lumpur,Kuala Lumpur,Kuala Lumpur,Original,469,,,,4,4,Asia
3611,Eliseo Marquez Chavez Y/o Aguacates D' Eliseos,01/06/2022,Internacional,Andrea López Gonzales,1ANXMG5B1F7J-32Q4VTYDU4S9LP8C892RE50I,Antonio Luis juan Méndez,Siar A.C.,Persea americana,Méndez,Marítimo,9472,Kilogramos,Atoyac; Autlán De Navarro; Ayotlán,Japón,Osaka,Osaka,Osaka,Original,947,,,,1,4,Asia
3612,Eliseo Marquez Chavez Y/o Aguacates D' Eliseos,01/06/2022,Internacional,Sandra Barrera Robles,YHR2Q7GJTM6Z-D5WK48NU26CSA48O10EIV9L0,Alexander Martínez Aguilar,Amenac,Persea americana,Hass,Terrestre,4554,Kilogramos,Ayutla; Bolaños; Cabo Corrientes; La Barca,Canada,Quebec,Montreal,Montreal,Original,455,,,,3,2,America
3613,Eliseo Marquez Chavez Y/o Aguacates D' Eliseos,01/06/2022,Internacional,Berenice Bernardino Padilla,W08VX02CF4TU-JGHE731INL64397KOSAR2DBQ,Martín Herrera Vázquez,Pamfa A.C.,Persea americana,Méndez,Aéreo,6650,Kilogramos,Casimiro Castillo; Cihuatlán; Zapotlán El Grande,Costa Rica,Cártago,Cártago,Cártago,Original,665,,,,4,2,America
3614,Eliseo Marquez Chavez Y/o Aguacates D' Eliseos,01/06/2022,Internacional,Francisco Fernández Villa,2547L90HMN3O-V5YXJIR61TA878P0E13UBQ6Z,Antonio Luis juan Méndez,Siar A.C.,Persea americana,Hass,Marítimo,9149,Kilogramos,Cocula; Colotlán; Concepción De Buenos,Guatemala,Guatemala,Villa Nueva,Villa Nueva,Original,915,,,,4,2,America
3615,Eliseo Marquez Chavez Y/o Aguacates D' Eliseos,01/06/2022,Internacional,Isabella Rodríguez Molina,698OR0GDC2I7-X5W31LA09M7YNEJVQKTUZHS4,Alexander Martínez Aguilar,Amenac,Persea americana,Méndez,Terrestre,5151,Kilogramos,Cuautitlán De García; Cuautla; Cuquío,Rusia,Óblast De Moscú,Moscú,Moscú,Original,515,,,,2,3,Europa
3616,Eliseo Marquez Chavez Y/o Aguacates D' Eliseos,01/06/2022,Internacional,Andrea López Gonzales,B8J0O7VF54MX-GLAH78DKR3Y560N1QUZS32W9,Martín Herrera Vázquez,Pamfa A.C.,Persea americana,Hass,Aéreo,2342,Kilogramos,Chapala; Chimaltitán; Chiquilistlán; Degollado; Ejutla,Argentina,Buenos Aires,Buenos Aires,Buenos Aires,Original,234,,,,4,2,America
3617,Eliseo Marquez Chavez Y/o Aguacates D' Eliseos,01/06/2022,Internacional,Sandra Barrera Robles,60A965Z44YNP-0L587Q3TXD2WSJOER2GM1HK9,Antonio Luis juan Méndez,Siar A.C.,Persea americana,Méndez,Marítimo,3951,Kilogramos,El Grullo; Encarnación De Díaz; Etzatlán; Guachinango; Guadalajara,Francia,Le Havre,Le Havre ,Le Havre ,Original,395,,,,2,3,Europa
3618,Eliseo Marquez Chavez Y/o Aguacates D' Eliseos,01/06/2022,Internacional,Berenice Bernardino Padilla,7ZOVTSE71990-0L5RJN8K1Y6PQ452BUWIC8D4,Alexander Martínez Aguilar,Amenac,Persea americana,Hass,Terrestre,8332,Kilogramos,Hostotipaquillo; Huejuquilla El Alto; Huejúcar,Belgica,Amberes,Amberes,Amberes,Original,833,,,,2,3,Europa
3619,Eliseo Marquez Chavez Y/o Aguacates D' Eliseos,01/06/2022,Internacional,Francisco Fernández Villa,Y56ELW0R3ABI-46NKOVGZC10S8D272MJ89U75,Martín Herrera Vázquez,Pamfa A.C.,Persea americana,Méndez,Aéreo,5079,Kilogramos,Ixtlahuacán De Los M; Ixtlahuacán Del Río; Jalostotitlán; La Huerta,Portugal,Lisboa,Lisboa,Lisboa,Original,508,,,,2,3,Europa
3620,Eliseo Marquez Chavez Y/o Aguacates D' Eliseos,01/06/2022,Internacional,Isabella Rodríguez Molina,4HZSBR51945V-LU6C6T73732AMO9FD0NGJP01,Antonio Luis juan Méndez,Siar A.C.,Persea americana,Hass,Marítimo,8185,Kilogramos,Jamay; Jesús María; Jilotlán De Los Dolo,Qatar,Doha,Doha,Doha,Original,819,,,,4,1,Medio Oriente
3621,Eliseo Marquez Chavez Y/o Aguacates D' Eliseos,01/06/2022,Internacional,Andrea López Gonzales,IXPG01633KL2-C608VUR4F1OQJDMA5T52Y9NE,Alexander Martínez Aguilar,Amenac,Persea americana,Méndez,Terrestre,6704,Kilogramos,Jocotepec,Aeropuerto Intkuwait,Kuwait,Kuwait,Kuwait,Original,670,,,,4,1,Medio Oriente
